width_substrate_mm,width_imp_line_mm,length_imp_line_mm,substrate_height_mm,patch_height_mm,width_slot_mm,length_slot_mm,patch_width_mm,substrate_length_mm,patch_length_mm,frequency_GHz,S11_dB
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6519999504089,-0.71529622844940
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6530001163483,-0.70717080975405
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6540000438690,-0.69890578052709
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6549999713898,-0.69051647970192
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6559998989105,-0.68201925638418
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6570000648499,-0.67343339073498
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6579999923706,-0.66477678683339
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6589999198914,-0.65606746879732
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6600000858307,-0.64732759900904
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6610000133514,-0.63857572785675
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6619999408722,-0.62983319563812
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6630001068115,-0.62112058330744
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6640000343323,-0.61245892121208
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6649999618530,-0.60387051573435
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6659998893738,-0.59537456839141
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6670000553131,-0.58699374192794
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6679999828339,-0.57874755741111
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6689999103546,-0.57065696887516
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6700000762939,-0.56274159743336
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6710000038147,-0.55501999156544
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6719999313354,-0.54751233435412
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6730000972748,-0.54023586298496
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6740000247955,-0.53320720127699
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6749999523163,-0.52644187853289
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6760001182556,-0.51995667298737
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6770000457764,-0.51376514392621
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6779999732971,-0.50787928704046
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6789999008179,-0.50231271167003
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6800000667572,-0.49707432705265
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6809999942780,-0.49217382110800
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6819999217987,-0.48761912889635
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6830000877380,-0.48341746619921
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6840000152588,-0.47957301435430
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6849999427795,-0.47608991439023
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6860001087189,-0.47296991208643
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6870000362396,-0.47021409726477
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6879999637604,-0.46782101951653
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6889998912811,-0.46578838736985
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6900000572205,-0.46411256926011
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6909999847412,-0.46278797154266
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6919999122620,-0.46180701906496
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6930000782013,-0.46116225033848
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6940000057220,-0.46084325674196
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6949999332428,-0.46083768524517
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6960000991821,-0.46113312176523
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6970000267029,-0.46171651058927
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6979999542236,-0.46256993303686
45,3,10,1.6,0.035,5,5,42,40,29.3,2.6989998817444,-0.46367895984155
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7000000476837,-0.46502367723019
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7009999752045,-0.46658588737558
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7019999027252,-0.46834437104748
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7030000686646,-0.47027912355398
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7039999961853,-0.47236642717329
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7049999237061,-0.47458458714297
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7060000896454,-0.47690833725271
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7070000171661,-0.47931414382205
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7079999446869,-0.48177739161896
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7090001106262,-0.48427168366340
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7100000381470,-0.48677234464015
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7109999656677,-0.48925329307967
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7119998931885,-0.49168853410525
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7130000591278,-0.49405241785713
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7139999866486,-0.49632011950258
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7149999141693,-0.49846521056313
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7160000801086,-0.50046404063388
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7170000076294,-0.50229177666582
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7179999351501,-0.50392598442656
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7190001010895,-0.50534347670380
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7200000286102,-0.50652321774481
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7209999561310,-0.50744518617974
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7219998836517,-0.50809001166876
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7230000495911,-0.50843993746508
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7239999771118,-0.50847908427772
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7249999046326,-0.50819314246833
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7260000705719,-0.50756919519810
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7269999980927,-0.50659535442810
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7279999256134,-0.50526334684590
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7290000915527,-0.50356462505452
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7300000190735,-0.50149612277202
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7309999465942,-0.49905172673515
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7320001125336,-0.49623202397743
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7330000400543,-0.49303661391680
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7339999675751,-0.48946951712535
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7349998950958,-0.48553512721043
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7360000610352,-0.48124054122223
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7369999885559,-0.47659516271153
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7379999160767,-0.47160872057328
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7390000820160,-0.46629622178334
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7400000095367,-0.46067117361556
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7409999370575,-0.45475111197797
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7420001029968,-0.44855454370403
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7430000305176,-0.44210064879330
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7439999580383,-0.43541187657065
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7449998855591,-0.42851135746633
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7460000514984,-0.42142336173506
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7469999790192,-0.41417338208509
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7479999065399,-0.40678894824787
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7490000724792,-0.39929695241424
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7500000000000,-0.39172516364020
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7509999275208,-0.38410349807289
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7520000934601,-0.37646219932695
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7530000209808,-0.36882979933193
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7539999485016,-0.36123679358175
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7550001144409,-0.35371449183200
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7560000419617,-0.34629037890877
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7569999694824,-0.33899694723420
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7579998970032,-0.33186253722084
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7590000629425,-0.32491531256537
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7599999904633,-0.31818561152341
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7609999179840,-0.31169924985785
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7620000839233,-0.30548265809513
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7630000114441,-0.29956261437756
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7639999389648,-0.29396249744849
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7650001049042,-0.28870608596862
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7660000324249,-0.28381479664071
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7669999599457,-0.27930849504660
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7679998874664,-0.27520644957326
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7690000534058,-0.27152539109422
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7699999809265,-0.26828033949242
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7709999084473,-0.26548475635553
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7720000743866,-0.26315052645987
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7730000019073,-0.26128598922760
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7739999294281,-0.25989878270650
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7750000953674,-0.25899548988017
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7760000228882,-0.25857763198762
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7769999504089,-0.25864696546386
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7780001163483,-0.25920173894259
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7790000438690,-0.26023915369953
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7799999713898,-0.26175261893355
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7809998989105,-0.26373453619621
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7820000648499,-0.26617487698656
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7829999923706,-0.26905980503567
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7839999198914,-0.27237606826005
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7850000858307,-0.27610478101072
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7860000133514,-0.28022932945403
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7869999408722,-0.28472522936041
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7880001068115,-0.28957243051057
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7890000343323,-0.29474244047262
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7899999618530,-0.30020920101923
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7909998893738,-0.30594330529072
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7920000553131,-0.31191372974200
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7929999828339,-0.31808787163204
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7939999103546,-0.32443207191473
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7950000762939,-0.33091028932453
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7960000038147,-0.33748531304681
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7969999313354,-0.34411993166485
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7980000972748,-0.35077570554266
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7990000247955,-0.35741191091594
45,3,10,1.6,0.035,5,5,42,40,29.3,2.7999999523163,-0.36398898211352
45,3,10,1.6,0.035,5,6,42,40,29.3,1.7999999523163,-0.065682435871712
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8009999990463,-0.070315138880328
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8020000457764,-0.074767701201319
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8029999732971,-0.079012527827072
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8040000200272,-0.083023193218419
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8049999475479,-0.086777214932271
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8059999942780,-0.090253187706107
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8070000410080,-0.093430652177156
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8079999685287,-0.096293887029513
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8090000152588,-0.098827936151631
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8099999427795,-0.10101972490228
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8109999895096,-0.10286029435787
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8120000362396,-0.10434256844510
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8129999637604,-0.10546242347920
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8140000104904,-0.10621737142699
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8150000572205,-0.10660698013393
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8159999847412,-0.10663611553666
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8170000314713,-0.10631067840252
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8179999589920,-0.10563647417651
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8190000057220,-0.10462530511451
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8200000524521,-0.10328828639775
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8209999799728,-0.10164107279248
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8220000267029,-0.099700220897614
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8229999542236,-0.097482484439291
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8240000009537,-0.095008977657403
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8250000476837,-0.092299270350440
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8259999752045,-0.089376885234983
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8270000219345,-0.086265520039781
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8279999494553,-0.082988608129233
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8289999961853,-0.079571413016773
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8300000429153,-0.076039930560687
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8309999704361,-0.072420374207356
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8320000171661,-0.068738033770530
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8329999446869,-0.065019738850260
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8339999914169,-0.061290950038232
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8350000381470,-0.057577415519388
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8359999656677,-0.053904153318876
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8370000123978,-0.050295307320194
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8380000591278,-0.046774827617675
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8389999866486,-0.043364350844723
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8400000333786,-0.040086198590465
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8409999608994,-0.036960207545094
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8420000076294,-0.034005119660106
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8430000543594,-0.031238911463705
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8439999818802,-0.028677453567372
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8450000286102,-0.026334133969561
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8459999561310,-0.024222044737747
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8470000028610,-0.022353364116297
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8480000495911,-0.020736708591723
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8489999771118,-0.019378663621105
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8500000238419,-0.018286284946339
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8509999513626,-0.017462389819671
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8519999980927,-0.016910982031636
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8530000448227,-0.016629706000967
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8539999723434,-0.016618931853644
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8550000190735,-0.016875275127172
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8559999465942,-0.017393575995041
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8569999933243,-0.018168165838557
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8580000400543,-0.019190292944862
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8589999675751,-0.020449783297010
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8600000143051,-0.021937469326330
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8609999418259,-0.023640090852786
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8619999885559,-0.025544314301031
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8630000352859,-0.027634228794936
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8639999628067,-0.029896457903897
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8650000095367,-0.032312337995887
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8660000562668,-0.034865517009582
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8669999837875,-0.037537462052918
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8680000305176,-0.040309924275609
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8689999580383,-0.043162801800426
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8700000047684,-0.046077314038017
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8710000514984,-0.049033661668026
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8719999790192,-0.052011715021281
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8730000257492,-0.054992190766069
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8739999532700,-0.057955994724664
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8750000000000,-0.060883684395795
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8760000467300,-0.063755402291159
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8769999742508,-0.066554533850405
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8780000209808,-0.069263108186120
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8789999485016,-0.071864710051897
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8799999952316,-0.074342713624973
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8810000419617,-0.076683032234456
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8819999694824,-0.078872334167334
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8830000162125,-0.080897392912756
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8839999437332,-0.082747600309726
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8849999904633,-0.084412322220867
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8860000371933,-0.085882965090260
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8869999647141,-0.087153816011592
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8880000114441,-0.088216773230632
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8890000581741,-0.089069946725935
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8899999856949,-0.089708992289396
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8910000324249,-0.090133247168763
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8919999599457,-0.090342365715129
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8930000066757,-0.090339292698990
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8940000534058,-0.090126132801981
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8949999809265,-0.089707085219698
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8960000276566,-0.089088149462814
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8969999551773,-0.088276341641650
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8980000019073,-0.087281320355144
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8990000486374,-0.086111350734353
45,3,10,1.6,0.035,5,6,42,40,29.3,1.8999999761581,-0.084776495240990
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9010000228882,-0.083288855087520
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9019999504089,-0.081661379706931
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9029999971390,-0.079906937516572
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9040000438690,-0.078039063448345
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9049999713898,-0.076072524484607
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9060000181198,-0.074022297216442
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9069999456406,-0.071904018947091
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9079999923706,-0.069732715695439
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9090000391006,-0.067524123666957
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9099999666214,-0.065295395664304
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9110000133514,-0.063061058680597
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9119999408722,-0.060836531197566
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9129999876022,-0.058638316419339
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9140000343323,-0.056480365632612
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9149999618530,-0.054377523341997
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9160000085831,-0.052344380949586
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9170000553131,-0.050394023063118
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9179999828339,-0.048538037431265
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9190000295639,-0.046789862818589
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9199999570847,-0.045160359649849
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9210000038147,-0.043658507582925
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9220000505447,-0.042294796812725
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9229999780655,-0.041076660164305
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9240000247955,-0.040012419001811
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9249999523163,-0.039106131107063
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9259999990463,-0.038364768483144
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9270000457764,-0.037791358614960
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9279999732971,-0.037388450605003
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9290000200272,-0.037158164057356
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9299999475479,-0.037100126872761
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9309999942780,-0.037214109380332
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9320000410080,-0.037498157989250
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9329999685287,-0.037951228070197
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9340000152588,-0.038566614366049
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9349999427795,-0.039341004516624
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9359999895096,-0.040267919344961
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9370000362396,-0.041340405907826
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9379999637604,-0.042551216540113
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9390000104904,-0.043891843105944
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9400000572205,-0.045352301911098
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9409999847412,-0.046923541708138
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9420000314713,-0.048593472864214
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9429999589920,-0.050351868659290
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9440000057220,-0.052187292659414
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9450000524521,-0.054087041953904
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9459999799728,-0.056039286978480
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9470000267029,-0.058030746523019
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9479999542236,-0.060049051369511
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9490000009537,-0.062080972504649
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9500000476837,-0.064113771236604
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9509999752045,-0.066134772265219
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9520000219345,-0.068131894632573
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9529999494553,-0.070092037426736
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9539999961853,-0.072003746137046
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9550000429153,-0.073855780403589
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9559999704361,-0.075636298999086
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9570000171661,-0.077336036793120
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9579999446869,-0.078943812545591
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9589999914169,-0.080451914303913
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9600000381470,-0.081850034111370
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9609999656677,-0.083132662824951
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9620000123978,-0.084292414652837
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9630000591278,-0.085323229917934
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9639999866486,-0.086219820411104
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9650000333786,-0.086979127748903
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9659999608994,-0.087597363541462
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9670000076294,-0.088073638438686
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9680000543594,-0.088405253481828
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9689999818802,-0.088593486409668
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9700000286102,-0.088639127474145
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9709999561310,-0.088543551214943
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9720000028610,-0.088309224901444
45,3,10,1.6,0.035,5,6,42,40,29.3,1.9730000495911,-0.087941356555084
